cell_id,Gate
3,0
5,0
7,1
9,1
10,1
13,1
16,1
18,1
20,0
22,0
24,1
26,0
30,0
33,0
36,1
39,0
41,1
44,1
47,0
50,1
53,1
56,0
59,1
64,1
68,0
71,0
73,1
75,1
77,1
80,0
84,1
86,1
88,0
90,0
92,0
94,1
97,0
99,1
100,0
102,0
104,0
106,1
108,1
111,0
112,1
114,0
116,1
118,1
120,0
123,1
124,0
126,1
127,0
129,1
131,1
134,1
136,1
138,1
139,0
141,1
143,1
146,1
148,0
149,1
151,1
153,1
155,1
160,1
161,1
163,1
166,0
168,1
171,1
173,0
176,1
179,1
181,1
182,1
186,1
190,1
192,1
193,1
195,0
197,1
200,1
202,1
204,0
205,0
206,1
208,1
210,1
214,1
216,0
217,0
218,1
220,1
221,0
224,0
225,0
226,0
228,1
229,0
232,1
236,1
240,0
241,0
243,1
246,0
248,1
251,1
252,1
254,1
256,1
259,1
261,1
263,1
264,1
267,1
269,1
271,1
274,1
276,0
278,1
280,1
282,1
285,1
287,1
289,1
294,1
296,1
297,1
300,1
301,1
304,0
307,1
308,1
309,0
311,1
312,1
314,1
317,0
319,0
320,1
322,0
323,1
324,1
326,1
327,1
329,1
330,1
331,1
333,1
336,1
338,1
339,1
340,0
342,1
343,1
349,0
350,1
352,0
354,1
355,1
357,1
361,1
362,0
364,0
366,0
368,1
369,0
372,1
374,1
376,1
378,1
380,0
383,1
385,1
387,1
388,1
390,1
392,0
394,1
396,0
399,0
402,0
404,0
406,1
407,0
409,0
411,1
414,1
416,1
418,0
419,1
422,0
424,1
425,1
427,0
429,1
431,1
432,1
435,0
436,1
439,0
441,1
443,1
445,1
447,1
449,1
450,1
452,0
454,0
457,1
460,1
462,0
463,0
465,1
467,1
469,1
472,1
473,1
475,0
476,0
478,0
480,1
484,0
485,1
486,0
489,0
490,0
492,0
496,0
497,0
498,1
499,1
500,1
501,1
503,0
507,1
509,1
511,1
512,0
513,0
514,1
519,0
521,1
523,1
524,1
525,0
526,0
531,1
533,0
535,1
536,1
537,0
538,1
543,1
545,1
547,1
548,1
549,0
550,0
555,0
557,0
559,0
560,1
561,0
562,1
567,0
569,1
571,1
572,1
573,1
574,0
579,1
581,0
583,1
584,1
585,0
586,1
590,1
592,1
594,1
596,1
597,1
598,0
600,1
603,1
605,0
607,1
609,1
610,1
611,0
615,0
617,0
619,1
621,1
623,1
624,0
627,1
629,0
631,0
633,1
635,1
636,0
639,1
641,0
643,0
645,0
647,0
648,1
650,0
653,0
655,1
657,1
659,1
660,1
662,0
665,0
667,1
669,0
671,1
672,0
674,1
676,0
678,0
680,1
682,1
684,0
686,0
688,1
690,1
692,1
694,1
696,1
697,1
699,0
701,0
703,0
705,1
707,0
709,0
711,1
713,1
715,1
717,1
719,1
721,0
723,1
724,0
726,1
728,1
730,1
732,1
735,1
737,0
739,1
741,1
743,1
745,1
747,1
749,1
751,0
753,1
755,1
757,0
759,0
761,0
763,1
765,0
767,1
769,1
771,1
773,1
774,0
776,0
778,0
780,1
783,1
785,1
786,1
787,0
789,1
791,0
795,1
796,1
798,0
799,1
801,0
803,1
807,1
809,1
810,1
811,0
813,1
815,0
817,0
821,0
822,1
824,1
825,1
827,1
829,0
833,1
834,0
836,1
837,0
839,1
841,1
845,1
846,1
848,0
849,1
851,0
853,1
857,0
858,0
860,1
861,0
863,1
864,0
868,1
870,0
871,1
873,0
874,0
876,0
880,1
883,1
884,0
885,1
887,1
888,0
892,1
895,1
896,1
897,0
899,1
900,1
904,0
907,1
908,1
909,0
911,0
912,1
916,1
919,1
920,0
921,1
923,1
924,1
929,0
931,1
932,1
934,1
935,0
937,1
941,1
943,0
944,1
946,1
947,1
949,1
952,1
954,1
957,0
958,1
959,1
961,1
962,1
965,1
968,1
970,1
971,0
972,1
974,1
977,1
979,1
982,1
983,1
984,1
986,1
991,1
993,1
995,1
997,0
1000,1
1002,1
1004,1
1006,0
1008,0
1010,0
1012,1
1014,0
1016,0
1018,1
1020,1
1022,1
1024,1
1026,1
1028,1
1031,1
1034,1
1036,1
1038,0
1039,0
1040,1
1043,0
1045,1
1048,1
1050,1
1051,1
1053,0
1057,1
1060,0
1061,1
1063,1
1065,0
1066,1
1070,1
1073,1
1074,0
1075,0
1077,0
1078,1
1080,1
1084,0
1086,1
1087,1
1089,1
1090,0
1092,1
1096,0
1098,0
1099,1
1101,1
1102,0
1104,0
1109,1
1111,1
1113,1
1114,1
1115,1
1116,0
1120,0
1122,0
1124,0
1125,0
1127,1
1128,1
1134,0
1135,0
1137,0
1138,1
1140,1
1142,0
1146,0
1147,0
1149,1
1150,0
1152,0
1154,0
1156,1
1159,1
1161,1
1163,0
1164,0
1166,0
1168,1
1171,1
1172,1
1174,1
1176,0
1177,1
1179,1
1183,1
1184,0
1186,1
1188,1
1190,1
1192,1
1195,1
1196,1
1199,0
1200,1
1202,0
1204,0
1207,1
1208,1
1211,1
1212,1
1214,0
1216,0
1219,1
1221,1
1224,1
1226,1
1228,1
1230,0
1232,0
1234,1
1236,1
1238,1
1240,1
1242,1
1244,0
1246,1
1248,1
1250,1
1253,1
1255,1
1256,1
1259,1
1260,1
1263,0
1265,1
1267,0
1268,1
1271,1
1272,1
1275,0
1277,1
1279,1
1280,1
1283,1
1284,1
1287,0
1289,1
1291,0
1292,1
1295,1
1296,1
1299,0
1301,1
1303,0
1304,1
1307,1
1308,0
1312,1
1314,1
1316,1
1317,1
1320,1
1321,1
1325,1
1327,0
1328,0
1329,1
1334,1
1336,0
1338,1
1339,1
1341,1
1343,1
1344,1
1348,0
1350,1
1351,1
1353,1
