cell_id,Gate
2,0
4,0
6,1
8,1
10,1
24,0
25,1
26,0
27,1
28,0
30,0
32,0
37,0
38,1
40,1
42,0
44,0
47,1
49,1
51,1
53,1
55,1
58,1
60,0
62,0
65,1
67,0
70,0
72,0
74,0
80,0
81,1
83,1
86,1
89,1
91,0
93,0
95,1
97,1
99,1
101,0
103,0
107,1
110,0
112,1
113,0
116,0
119,0
122,0
128,0
131,1
132,0
133,1
134,0
135,0
142,0
143,1
144,0
145,0
146,1
147,1
150,0
151,0
152,0
153,1
154,0
155,1
156,1
157,0
158,0
159,1
160,1
161,0
162,0
163,0
164,1
165,0
166,0
167,0
168,0
169,0
170,1
171,0
172,0
173,0
174,0
175,0
176,1
177,1
178,0
179,1
180,1
181,0
182,0
183,0
184,1
185,0
186,0
187,0
188,0
189,0
190,0
191,1
192,1
193,1
194,1
195,1
196,0
197,0
198,0
199,1
200,0
201,1
202,0
203,0
204,1
205,0
206,1
207,0
208,1
209,1
210,0
211,0
212,1
213,0
214,0
215,1
216,1
217,1
218,1
219,0
220,1
221,0
222,1
223,1
224,1
225,1
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,1
234,1
235,1
236,0
237,1
238,0
239,0
240,1
241,1
245,0
247,1
248,0
249,0
250,1
251,0
253,1
254,1
255,0
256,1
257,0
258,0
259,1
260,1
261,0
262,1
263,1
264,1
265,1
266,1
267,1
268,1
269,1
270,1
271,1
272,1
273,1
274,1
275,0
276,1
277,1
278,0
279,1
280,1
281,0
282,0
283,0
284,0
285,1
286,1
287,0
288,1
289,0
290,1
291,0
292,0
293,1
294,0
295,0
296,0
297,0
298,0
299,0
300,1
301,1
302,0
303,0
304,1
305,0
306,0
307,1
308,0
309,1
310,1
311,1
312,0
313,0
314,1
315,1
316,0
317,1
318,1
319,0
320,1
321,1
322,1
323,1
324,1
325,1
326,1
327,1
328,0
329,1
330,1
331,1
332,0
333,0
334,1
335,1
336,1
337,0
338,1
339,1
340,0
341,1
342,1
343,1
344,1
345,1
346,1
347,1
348,1
349,1
350,1
351,1
352,0
353,1
354,1
356,1
358,1
360,1
362,0
364,1
365,0
366,1
367,0
368,1
369,0
372,1
374,0
376,0
378,1
379,1
381,1
382,1
383,0
384,0
385,0
386,0
387,1
393,1
394,1
395,1
397,1
398,1
399,1
401,1
402,0
403,1
405,0
406,0
407,1
412,1
413,0
414,0
415,0
416,0
417,1
420,1
421,0
422,0
423,1
425,1
426,1
427,1
432,1
433,0
434,1
435,1
436,0
437,1
439,0
440,1
441,1
442,1
444,1
445,1
450,1
451,1
452,0
453,1
454,1
455,0
457,1
458,1
459,1
460,1
461,0
463,0
468,1
469,0
470,0
471,0
472,0
473,1
478,0
480,1
481,1
483,1
484,1
485,1
487,0
488,0
490,0
491,1
492,1
493,0
498,1
499,1
500,0
501,0
502,0
503,0
506,0
507,0
509,0
511,0
513,0
514,0
516,0
517,0
518,0
673,0
674,1
675,1
676,1
684,1
685,0
686,1
687,1
688,0
690,0
696,1
697,0
698,1
700,1
702,1
703,1
708,1
709,1
710,1
711,1
713,1
715,0
720,0
721,1
722,1
723,0
727,0
729,1
732,1
740,1
741,1
742,1
743,1
744,1
745,1
752,0
753,1
754,1
758,1
760,0
763,1
770,1
771,0
772,1
773,1
774,1
775,1
783,0
784,1
786,1
788,1
793,1
794,1
795,1
802,1
803,0
804,0
805,0
807,0
809,0
814,0
815,1
816,1
820,1
823,1
825,1
832,1
833,1
834,0
835,1
837,1
840,1
844,1
846,0
849,0
853,0
855,1
856,0
863,1
864,0
865,1
868,1
871,0
873,0
881,1
882,1
883,0
884,0
886,1
889,1
893,1
895,0
897,1
899,1
903,0
904,1
911,1
912,1
913,0
914,0
940,1
941,1
948,1
951,0
954,0
955,0
959,0
960,1
961,0
968,1
969,1
970,1
975,1
978,0
979,0
986,0
987,1
988,1
993,1
996,1
997,1
1004,1
1005,1
1006,1
1011,1
1014,0
1015,0
1022,1
1023,1
1024,1
1025,1
1028,0
1030,1
1035,1
1036,1
1038,1
1040,1
1045,1
1046,1
1053,1
1054,1
1055,0
1056,0
1059,0
1061,1
1065,1
1068,0
1086,1
1087,1
1088,1
1089,1
1096,1
1562,0
1563,0
1564,0
1565,0
1566,1
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1586,0
1587,1
1588,0
1589,1
1590,1
1591,1
1594,0
1596,1
1597,1
1599,1
1600,0
1602,1
1604,0
1605,1
1606,1
1607,1
1608,1
1609,0
1616,0
1617,0
1618,1
1619,1
1620,0
1621,1
1622,0
1629,1
1630,1
1631,0
1632,0
1633,1
1634,0
1637,1
1639,1
1641,0
1642,1
1644,0
1645,1
1647,0
1648,0
1649,0
1650,0
1651,1
1652,1
1659,0
1660,0
1661,1
1662,1
1663,0
1664,0
1671,1
1672,0
1673,1
1674,1
1675,1
1676,1
1682,1
1684,0
1685,1
1686,0
1687,1
1688,0
1693,0
1694,1
1697,0
1699,0
1700,1
1701,1
1704,1
1706,1
1708,0
1710,0
1711,1
1713,1
1714,1
1715,0
1716,0
1717,1
1718,0
1719,1
1726,1
1727,1
1755,1
1756,1
1757,1
1758,0
1759,1
1760,0
1761,0
1762,0
1763,0
1764,1
1765,1
1766,1
1767,0
1768,1
1769,1
1770,1
1771,0
1772,1
1773,1
1774,1
1775,0
1776,0
1777,1
1778,0
1779,0
1780,0
1781,0
1782,0
1783,1
1784,0
1785,1
1786,0
1787,1
1788,1
1789,0
1790,0
1791,0
1792,0
1793,1
1794,1
1795,1
1796,1
1797,0
1798,1
1799,1
1800,0
1801,0
1805,1
1806,0
1809,0
1810,0
1811,1
1812,1
1813,0
1814,1
1815,0
1816,1
1817,1
1818,1
1819,0
1820,0
1821,1
1822,0
1823,0
1824,0
1825,0
1826,1
1827,1
1828,0
1829,1
1830,1
1831,1
1832,0
1833,0
1834,1
1835,1
1836,1
1837,0
1838,1
1839,1
1840,0
1841,0
1842,1
1843,0
1844,1
1845,1
1846,0
1847,0
1848,1
1849,0
1850,1
1851,0
1852,0
1853,0
1854,0
1855,1
1860,0
1861,0
1864,1
1865,0
1867,1
1869,0
1873,0
1874,0
1875,1
1876,0
1878,0
1880,0
1885,1
1886,1
1887,0
1888,1
1889,0
1891,0
1897,1
1898,0
1899,1
1900,0
1901,0
1902,1
1909,0
1910,0
1911,1
1912,1
1913,1
1914,1
1921,1
1922,0
1923,0
1924,0
1925,1
1926,0
1934,1
1935,0
1936,1
1937,0
1938,0
1939,0
1946,0
1947,0
1948,0
1949,0
1950,1
1951,0
1955,0
1957,0
1959,0
1997,0
1998,1
1999,1
2003,0
2004,0
2005,1
2006,0
2007,0
2008,0
2009,1
2010,0
2011,0
2012,0
2013,0
2014,0
2015,1
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,1
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2044,0
2045,0
2046,0
2047,0
2048,1
2049,0
2054,0
2057,0
2058,1
2059,0
2060,0
2061,0
2068,0
2069,0
2070,1
2071,0
2072,0
2073,0
2080,0
2081,0
2082,0
2083,0
2084,0
2086,0
2088,0
2093,0
2094,0
2095,0
2096,0
2097,1
2099,0
2106,0
2107,0
2108,0
2109,0
2110,0
2111,1
2118,0
2119,0
2120,0
2121,1
2122,0
2123,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2139,0
2140,0
2141,0
2142,0
2143,1
2144,0
2145,0
2146,1
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,1
2160,1
2161,1
2162,0
2163,0
2164,1
2165,1
2166,0
2167,0
2168,0
2169,0
2170,1
2171,1
2172,1
2173,0
2174,1
2175,0
2176,1
2177,1
2178,0
2179,0
2180,1
2181,0
2182,1
2183,1
2184,0
2185,1
2186,1
2187,0
2188,0
2189,1
2190,0
2191,1
2192,1
2193,1
2194,1
2195,1
2196,0
2197,0
2198,0
2199,1
2200,1
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,1
2211,1
2212,1
2213,0
2214,0
2215,1
2216,1
2217,0
2218,0
2219,0
2220,0
2221,0
2222,1
2223,0
2224,0
2225,1
2226,0
2227,0
2228,1
2229,1
2230,0
2231,0
2232,0
2233,1
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,1
2242,0
2243,0
2244,0
2245,0
2246,0
2294,0
2295,0
2296,0
2303,0
2304,0
2305,0
2308,0
2310,0
2311,0
2315,0
2316,0
2317,0
2318,1
2320,1
2322,1
2327,1
2328,0
2329,1
2330,0
2332,0
2333,0
2339,1
2340,0
2341,0
2342,1
2343,1
2345,1
2351,1
2352,1
2353,1
2354,0
2355,1
2356,1
2360,1
2361,1
2362,1
2363,1
2364,1
2365,1
2366,1
2367,0
2368,0
2369,0
2370,1
2371,0
2372,0
2373,1
2374,0
2375,0
2376,0
2377,1
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,1
2385,1
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,1
2395,1
2396,0
2397,0
2398,0
2399,0
2400,1
2401,1
2402,1
2406,0
2407,1
2408,1
2410,1
2412,0
2413,1
2414,0
2415,1
2416,0
2417,0
2418,1
2419,0
2420,0
2421,0
2422,0
2423,0
2424,1
2425,1
2426,1
2427,1
2428,1
2429,0
2430,0
2431,0
2432,0
2433,1
2434,0
2435,1
2436,0
2437,1
2438,1
2439,1
2440,1
2441,1
2442,0
2443,1
2444,0
2445,0
2446,0
2447,0
2448,1
2449,1
2450,1
2451,1
2452,0
2453,1
2454,1
2455,1
2456,1
2457,0
2458,1
2459,1
2460,0
2461,1
2462,1
2463,1
2464,0
2465,1
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,1
2473,0
2474,1
2475,1
2476,0
2477,0
2478,1
2479,0
2480,0
2481,1
2482,1
2483,0
2484,0
2485,0
2486,0
2487,1
2488,0
2489,1
2490,0
2491,0
2492,0
2493,1
2494,0
2495,0
2496,0
2497,1
2498,0
2499,0
2500,1
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,1
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,1
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,1
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,1
2541,0
2542,0
2543,0
2544,1
2545,0
2546,0
2547,1
2548,1
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2628,0
2629,1
2630,0
2631,1
2632,1
3018,1
3019,0
3023,0
3026,1
3028,1
3029,0
3037,0
3038,0
3039,0
3040,0
3041,0
3042,1
3050,1
3056,0
3057,1
3058,1
3059,1
3060,1
3067,1
3068,1
3069,1
3071,0
3074,1
3077,1
3085,0
3086,1
3087,1
3090,0
3094,0
3096,1
3097,1
3104,0
3105,0
3108,1
3112,1
3114,1
3115,1
3122,1
3123,1
3124,0
3125,1
3129,1
3133,1
3141,1
3142,1
3143,1
3144,1
3148,1
3151,1
3159,0
3160,1
3161,1
3162,1
3163,1
3164,1
3171,1
3172,1
3173,1
3176,1
3180,1
3182,1
3190,1
3191,1
3192,0
3194,1
3198,1
3201,1
3208,1
3209,1
3210,1
3212,1
3215,1
3218,1
3226,1
3227,1
3228,0
3229,1
3233,1
3237,1
3238,1
3246,1
3247,0
3248,1
3249,0
3251,1
3253,0
3258,1
3259,1
3260,1
3263,1
3267,1
3269,1
3276,1
3321,1
3322,1
3325,1
3329,1
3331,1
3338,1
3339,1
3341,1
3345,1
3348,0
3349,0
3356,1
3357,1
3359,1
3363,1
3366,1
3367,0
3368,0
3375,1
3376,1
3379,1
3384,1
3385,0
3386,1
3393,0
3394,1
3396,1
3400,0
3404,1
3405,1
3412,1
3413,1
3414,1
3415,0
3416,0
3417,1
3424,1
3425,1
3427,1
3431,1
3434,1
3435,1
3442,1
3443,1
3446,1
3450,1
3452,1
3453,1
3460,1
3505,1
3506,1
3507,1
3508,1
3510,1
3516,1
3518,1
3519,1
3521,1
3523,1
3525,1
3528,1
3529,1
3531,1
3532,1
3534,1
3536,1
3538,1
3541,1
3542,1
3544,1
3545,1
3547,1
3549,0
3554,1
3555,1
3556,0
3558,0
3561,0
3564,0
3567,1
3568,1
3569,0
3570,1
3571,1
3572,1
3573,1
3574,1
3575,0
3576,1
3577,1
3578,1
3584,1
3585,1
3586,1
3587,1
3588,0
3589,1
3596,1
3597,1
3598,1
3599,1
3600,1
3601,1
3608,1
3609,1
3611,0
3613,1
3615,1
3618,0
3626,0
3627,1
3628,0
3629,1
3630,0
3631,1
3633,1
3639,1
3640,1
3641,0
3642,1
3643,1
3644,1
3651,1
3653,1
3656,1
3659,1
3661,1
3662,1
3670,1
3671,1
3672,1
3673,1
3674,1
3675,1
3682,1
3683,1
3684,0
3686,1
3688,1
3691,1
3694,0
3695,0
3699,0
3701,1
3704,1
3705,1
3712,0
3713,1
3714,1
3715,1
3716,1
3717,0
3724,1
3725,0
3726,1
3727,1
3728,1
3730,1
3736,1
3737,1
3738,1
3739,1
3740,1
3741,1
3742,1
3743,1
3744,1
3745,1
3746,1
3747,1
3748,1
3749,1
3750,1
3751,1
3752,1
3753,1
3754,1
3755,1
3756,0
3757,0
3758,0
3759,1
3760,1
3761,0
3762,1
3763,1
3764,0
3765,1
3766,1
3767,1
3768,1
3769,1
3770,1
3771,1
3772,1
3773,1
3774,1
3775,0
3776,1
3777,1
3778,1
3779,1
3780,0
3781,1
3782,0
3783,0
3784,1
3785,1
3786,1
3787,1
3788,1
