cell_id,Gate
13,0
17,0
20,0
23,0
29,1
33,0
38,0
41,1
45,1
48,1
52,1
55,1
60,1
66,0
70,1
73,1
77,1
81,1
85,1
90,1
93,1
96,1
99,0
103,1
106,1
110,0
113,1
115,0
116,0
118,1
120,0
123,1
125,1
127,1
130,1
133,0
135,1
137,1
139,1
140,0
142,1
144,1
145,0
148,1
150,0
152,1
153,1
154,1
155,0
158,0
161,0
163,1
165,1
166,0
167,1
168,1
171,0
173,1
175,1
176,1
178,1
180,1
181,0
182,1
184,1
186,1
187,1
190,1
193,1
194,1
195,1
197,1
199,1
203,0
205,1
208,1
210,0
213,0
215,1
217,0
223,1
225,0
226,0
229,1
232,1
234,0
239,1
242,0
244,0
245,1
246,0
249,0
254,1
255,0
258,1
260,1
263,0
265,0
271,1
273,1
275,1
276,0
279,1
282,0
286,0
289,1
292,0
294,0
296,0
297,0
301,0
303,0
305,1
306,1
307,1
309,1
312,1
315,1
317,0
318,1
319,1
321,1
323,1
327,1
329,0
330,1
331,0
332,1
335,0
338,1
340,1
342,1
343,1
345,1
347,0
352,0
353,1
354,1
355,0
357,1
359,1
363,1
365,1
367,0
368,1
369,1
371,1
376,1
378,1
379,1
380,1
381,0
383,1
385,1
386,1
389,1
391,1
393,1
395,0
401,1
402,1
404,1
407,1
409,1
411,1
414,1
415,1
417,1
419,1
421,1
423,1
426,1
428,1
430,1
431,1
432,0
433,1
434,1
435,1
436,0
438,1
440,1
442,1
444,1
446,1
448,0
451,1
453,0
455,0
456,1
459,0
461,0
464,1
466,0
467,1
469,0
473,1
475,0
477,1
478,1
480,1
482,1
487,1
489,1
491,1
493,1
494,1
496,1
500,1
503,1
505,1
507,1
509,1
511,0
523,1
524,1
525,0
527,1
529,1
533,1
535,1
538,0
539,1
541,1
543,1
546,1
547,0
550,1
553,1
555,1
556,1
559,1
560,1
563,1
565,0
567,1
570,1
571,0
573,1
575,1
577,0
579,1
581,0
583,0
584,1
587,1
589,0
591,1
