cell_id,Gate
18541,0
18542,0
18543,0
18544,0
18545,0
18546,0
18547,0
18548,0
18549,0
18550,0
18551,0
18552,0
18553,0
18554,0
18555,0
18556,0
18557,0
18558,0
18559,0
18560,0
18561,0
18562,0
18563,0
18564,0
18565,0
18566,0
18567,0
18568,0
18569,0
18570,0
18571,0
18572,0
18573,1
18574,1
18575,0
18576,1
18577,0
18578,0
18579,1
18580,1
18581,1
18582,0
18583,0
18584,0
18585,0
18586,0
18587,0
18588,0
18589,0
18590,0
18591,0
18592,0
18593,0
18594,0
18595,0
18596,0
18597,0
18598,0
18599,0
18600,0
18601,0
18602,0
18603,0
18604,0
18605,0
18606,0
18607,0
18608,0
18609,0
18610,0
18611,0
18612,0
18613,1
18614,0
18615,1
18616,0
18617,0
18618,0
18619,1
18620,0
18621,0
18622,1
18623,0
18624,1
18625,0
18626,0
18627,0
18628,0
18629,0
18630,0
18631,0
18632,0
18638,1
18639,0
18640,0
18641,1
18642,1
18643,0
18644,0
18645,1
18646,0
18647,1
18648,0
18649,0
18650,0
18651,0
18652,0
18653,0
18654,0
18655,0
18656,0
18657,0
18658,0
18659,0
18660,0
18661,0
18662,0
18663,0
18664,0
18665,0
18666,0
18667,1
18668,0
18669,0
18670,0
18671,0
18672,0
18673,0
18674,0
18675,0
18676,0
18677,0
18678,0
18679,0
18680,0
18681,0
18682,0
18683,0
18684,0
18685,0
18686,0
18687,0
18688,0
18689,0
18690,0
18691,0
18692,0
18693,1
18694,0
18695,0
18696,1
18697,0
18698,1
18699,0
18700,0
18701,0
18702,1
18703,0
18704,0
18705,0
18706,0
18707,0
18708,0
18709,0
18710,0
18711,1
18712,0
18713,0
18714,1
18715,0
18716,0
18717,0
18718,0
18719,0
18720,0
18721,0
18722,0
18723,0
18724,0
18725,0
18726,0
18727,1
18728,0
18729,0
18730,0
18731,0
18732,0
18733,0
18734,0
18735,0
18793,0
18796,0
18799,0
18800,0
18802,0
18809,0
18810,0
18811,0
18812,0
18813,0
18814,0
18815,1
18822,0
18823,0
18824,1
18825,0
18826,0
18827,0
18834,0
18835,0
18836,0
18838,0
18841,1
18844,0
18852,0
18853,0
18854,1
18855,0
18856,0
18857,0
18859,0
18860,0
18861,0
18862,0
18863,0
18864,0
18871,0
18872,1
18873,0
18874,1
18875,1
18876,0
18883,0
18885,0
18890,0
18892,0
18893,0
18894,1
18899,0
18901,0
18904,0
18905,0
18906,1
18907,0
18908,0
18915,0
18916,0
18917,0
18918,0
18919,0
18920,0
18927,0
18928,0
18929,0
18930,0
18932,0
18934,0
18939,0
19008,0
19009,0
19010,0
19011,1
19012,1
19063,1
19064,1
19065,1
19066,1
19067,1
19069,1
19076,1
19079,1
19082,1
19085,1
19086,1
19087,1
19094,1
19095,0
19096,1
19098,1
19100,0
19102,1
19110,1
19111,0
19112,1
19113,1
19114,1
19115,1
19116,1
19117,1
19118,1
19119,1
19120,1
19121,1
19122,0
19123,1
19124,0
19125,0
19126,1
19127,1
19128,0
19129,1
19130,1
19131,1
19132,1
19133,1
19134,1
19137,1
19138,0
19139,1
19140,1
19141,1
19142,1
19146,0
19147,1
19148,1
19149,1
19150,0
19151,0
19152,1
19153,1
19154,1
19155,1
19156,1
19157,1
19158,1
19159,1
19160,1
19161,1
19162,1
19163,0
19164,1
19165,0
19166,0
19167,0
19168,1
19169,1
19170,0
19171,1
19172,1
19173,1
19174,0
19175,1
19176,1
19177,0
19178,1
19179,0
19245,0
19246,0
19247,0
19254,1
19255,0
19360,0
19361,0
19362,0
19363,0
19370,0
19373,1
19378,1
19380,0
19381,0
19382,0
19389,0
19390,0
19391,0
19394,0
19397,0
19400,1
19407,1
19408,0
19409,0
19410,1
19412,0
19416,0
19425,0
19426,0
19427,0
19428,0
19430,0
19433,1
19436,1
19444,1
19445,1
19446,1
19447,1
19449,0
19452,1
19457,0
19460,0
19463,0
19464,0
19533,1
19534,0
19535,1
19536,1
19537,1
19543,1
19544,0
19545,1
19548,1
19549,0
19550,1
19551,1
19552,0
19553,0
19561,0
19562,1
19563,1
19564,1
19565,1
19566,1
19570,1
19580,0
19581,0
19582,0
19583,1
19586,0
19589,1
19598,0
19599,1
19600,1
19601,1
19604,1
19607,1
19616,1
19617,1
19618,1
19619,1
19620,1
19621,1
19628,1
19631,1
19633,1
19638,1
19639,1
19640,1
19647,1
19648,1
19649,1
19651,1
19654,1
19656,1
19665,0
19666,0
19667,0
19668,0
19670,1
19674,0
19680,1
19682,1
19683,0
19684,0
19687,1
19688,0
19689,1
19696,0
19697,0
19698,0
19699,1
19700,0
19702,1
19708,0
19709,0
19710,1
19711,0
19712,0
19714,0
19720,0
19721,1
19722,1
19723,0
19724,1
19726,0
19732,1
19733,0
19734,0
19735,0
19736,0
19738,0
19745,1
19746,1
19747,1
19748,1
19749,1
19752,1
19757,1
19758,1
19759,0
19760,1
19761,0
19762,0
19769,0
19770,1
19771,1
19772,0
19773,1
19774,0
19778,1
19780,1
19782,0
19783,1
19785,1
19786,0
19790,1
19792,1
19794,0
19795,1
19797,0
19798,0
19804,1
19805,0
19807,0
19808,0
19809,0
19810,0
19811,1
19817,1
19819,1
19820,0
19821,0
19822,1
19823,0
19829,1
19831,1
19833,1
19834,1
19835,0
19836,0
19841,1
19843,1
19845,1
19846,1
19847,1
19848,0
19855,1
19856,1
19857,0
19858,0
19859,0
19861,0
19867,0
19868,0
19869,1
19870,0
19872,0
19875,1
19879,0
19880,1
19881,0
19882,1
19884,1
19889,0
19891,0
19892,1
19893,1
19894,0
19895,0
19898,0
19900,0
19904,1
19905,1
19906,0
19907,0
19910,1
19912,1
19916,1
