cell_id,Gate
18633,1
18634,1
18635,1
18636,1
18637,0
18736,0
18737,1
18738,0
18739,1
18740,1
18741,1
18742,1
18743,1
18744,1
18745,1
18746,0
18747,1
18748,1
18749,0
18750,0
18751,0
18752,0
18753,1
18754,1
18755,0
18756,1
18757,1
18758,0
18759,0
18760,1
18761,1
18762,0
18763,1
18764,1
18765,0
18766,1
18767,0
18768,0
18769,1
18770,0
18771,0
18772,0
18773,1
18774,0
18775,0
18776,1
18777,1
18778,0
18779,1
18780,0
18781,1
18782,1
18783,1
18784,1
18785,1
18786,1
18787,0
18788,1
18789,0
18790,1
18791,1
18792,1
18794,0
18795,0
18797,0
18798,0
18801,1
18803,1
18804,1
18805,1
18806,1
18807,0
18808,0
18816,1
18817,0
18818,1
18819,0
18820,1
18821,0
18828,0
18829,1
18830,1
18831,0
18832,1
18833,0
18837,1
18839,0
18840,0
18842,1
18843,0
18845,0
18846,0
18847,1
18848,0
18849,0
18850,0
18851,1
18858,1
18865,1
18866,1
18867,0
18868,0
18869,0
18870,0
18877,0
18878,0
18879,0
18880,1
18881,0
18882,1
18884,0
18886,0
18887,1
18888,1
18889,1
18891,1
18895,1
18896,1
18897,0
18898,0
18900,1
18902,0
18903,0
18909,0
18910,0
18911,1
18912,0
18913,0
18914,0
18921,0
18922,1
18923,0
18924,1
18925,1
18926,1
18931,0
18933,1
18935,0
18936,1
18937,1
18938,1
18940,0
18941,1
18942,1
18943,0
18944,0
18945,0
18946,1
18947,1
18948,0
18949,1
18950,1
18951,1
18952,0
18953,0
18954,0
18955,1
18956,1
18957,1
18958,1
18959,1
18960,1
18961,0
18962,1
18963,1
18964,1
18965,0
18966,0
18967,1
18968,0
18969,1
18970,0
18971,1
18972,1
18973,0
18974,1
18975,1
18976,0
18977,0
18978,1
18979,1
18980,1
18981,0
18982,1
18983,1
18984,0
18985,1
18986,0
18987,1
18988,1
18989,0
18990,0
18991,1
18992,1
18993,1
18994,0
18995,0
18996,1
18997,0
18998,0
18999,1
19000,0
19001,0
19002,1
19003,1
19004,1
19005,0
19006,0
19007,1
19013,0
19014,1
19015,1
19016,1
19017,1
19018,1
19019,1
19020,1
19021,1
19022,1
19023,1
19024,1
19025,1
19026,1
19027,0
19028,1
19029,1
19030,1
19031,1
19032,1
19033,0
19034,1
19035,1
19036,1
19037,1
19038,1
19039,1
19040,0
19041,1
19042,1
19043,1
19044,1
19045,1
19046,1
19047,1
19048,1
19049,0
19050,1
19051,1
19052,0
19053,1
19054,1
19055,1
19056,1
19057,1
19058,1
19059,0
19060,0
19061,1
19062,1
19068,0
19070,1
19071,0
19072,0
19073,1
19074,0
19075,1
19077,0
19078,1
19080,0
19081,1
19083,1
19084,1
19088,1
19089,1
19090,0
19091,0
19092,1
19093,1
19097,1
19099,1
19101,1
19103,1
19104,1
19105,0
19106,0
19107,1
19108,1
19109,1
19135,0
19136,1
19143,1
19144,0
19145,1
19180,1
19181,0
19182,1
19183,0
19184,0
19185,0
19186,1
19187,1
19188,1
19189,1
19190,1
19191,1
19192,1
19193,1
